"ProductId","Name","SKU","Status","QCStatus","Visible"
"54cd669b-5655-444a-b077-36307cb0cef2","500 Watts Solar Panel Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 30Ah Free Solar Controller",,,,"True"
"bd49bbfa-bc02-425f-a3a9-37fb15972a52","500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 30Ah Free Solar Controller",,,,"True"
"6ab2dfba-dd79-4dc0-a870-fba95f072540","500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 30Ah Free Solar Controller",,,,"True"
"b904d9d0-1595-4dd1-a20f-554514fba523","500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 30Ah Free Solar Controller",,,,"True"
"4a685b83-61bc-449d-a889-861db653297c","500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
"965e423d-7547-4811-9612-9536fe1c17ef","500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
"185cfc46-7395-4cab-843d-7c44455b2629","Original 500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
"a23558ba-8aed-457d-a7ea-1eaf28f126c6","Original 500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10AH Free Solar Controller",,,,"True"
"47ec146f-026a-44b2-af22-c72ff844c54a","500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10Ah Free Solar Controller",,,,"True"
"5b24c914-75c0-497b-bd96-3e538ee0e3df","500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10Ah Free Solar Controller",,,,"True"
"76ba5059-afa3-47e5-959d-ab75b173e12b","500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 20Ah Free Solar Controller",,,,"True"
"49046cb5-3509-4f99-8eee-b3515c5b3047","300watts Solar Panel All Weather",,,,"True"
"9126af6e-7b81-4306-becc-59894d52d65b","300 Watts Solar Panel Full Kit + 100AH Battery + 300W Inverter + 10AH Controller + Bulbs + Dropping Cable",,,,"True"
"c6a9b5db-f8bd-43eb-9b7e-7f1d357bc60c","300 Watts Solar Panel Full Kit + 200AH Battery + 1000W Inverter + 30AH Controller + Bulbs + Extension",,,,"True"
"82a16010-5b28-4ea1-a63f-9df9ce988828","500 Watts Solar Panel Full Kit + 200AH Battery + 1000W Inverter + 30AH Controller + Free 32 DC Solar TV",,,,"True"
"a32686dd-7f71-4a43-b9a2-b98672fadbd7","Solar Charge Controller Digital 30AH 12V/24V",,,,"True"
"0abf5a25-8a6b-41de-b533-9e0b4165916b","200AH Solar Battery Dry Cell + Free Inverter ",,,,"True"
"67aff782-6f79-423b-a2de-dfa26acef11b","150AH Solar  Battery Dry Cell Deep Cycle NO MAITENANCE ",,,,"True"
"1b2931ea-bed1-4dc9-9d7d-5d866ca3c5dd","150AH Solar  Battery Dry Cell Deep Cycle NO MAITENANCE",,,,"True"
"ae311000-9956-478c-a0ac-dcc374c1c95f","100ah Solar Battery Non Maintenance  Dry Cell 1 Year Warranty",,,,"True"
"0fa33452-2897-4466-8936-a6c78cdb1d07","100ah Solar Battery Non Maintenance  Dry Cell + Free 20AH Solar Charger Controller  1 Year Warranty",,,,"True"
"c6eb29dc-7ff7-4865-b766-79b0c69301b4","100ah Solar Battery Non Maintenance  Dry Cell",,,,"True"
