"ProductId","Name","SKU","AnyImage","Price","StatusSet","Visible","RawVisibleFlag","QCSet"
"c5b7a958-a522-43d4-8c11-b9dbf784d533","200 W Solar Panel +150Ah Solar Battery +600W Solar Power Inverter +20Ah Solar Charge Controller","Sunnypex 200w 67ghc","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"20f287e8-a9de-455a-8af0-3d5b0ecc0aa0","200 Watts Solar Panel +150Ah Solar Battery +600W Solar Power Inverter +20Ah Solar Charge Controller","Sunnypex 200w 67ghcc","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"3d7a52a4-1741-4948-a74f-1bef7784ecf1","200Watts Solar Panel +150Ah Solar Battery +600W Solar Power Inverter +20Ah Solar Charge Controller","Sunnypex 200w 67ghccc","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"ce8385ee-9e84-4562-92cd-b31a54d7c48b","20Ah Solar Charge Controller","solarpex 20a hjb","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"8a7c3609-24ac-4335-90bc-dd9caef4641e","290W Solar Panel +200Ah Solar Battery +600W Solar Power Inverter +20AH Solar Charge Controller","sunnypex 290w 6ty","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"d2916690-3c87-48de-8a57-1a4a7ca6e373","290 W Solar Panel +200Ah Solar Battery +600W Solar Power Inverter +20AH Solar Charge Controller","sunnypex 290w 6tya","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"74e0e778-88e1-453e-8b49-1d2789260e51","290 Watts Solar Panel +200Ah Solar Battery +600W Solar Power Inverter +20AH Solar Charge Controller","sunnypex 290w 6tyab","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"329ceccd-cab7-41c1-8bbf-f141a06e2ad0","290Watts Solar Panel +200Ah Solar Battery +600W Solar Power Inverter +20AH Solar Charge Controller","sunnypex 290w 6tyabc","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"a11a6152-3c69-44ef-b99f-391989d085e1","290W Solar Panel +200Ah Solar Battery +600W Solar Power Inverter +20AH Solar Charge Controller","Sunlight Solar5TGGAAA","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"f24609ca-e510-4e63-a7a1-d05f68f8d7ec","300 W Solar Panel +200Ah Solar Battery +600W Solar Power Inverter +20AH Solar Charge Controller","Sunlight Solar290W6TYS","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"72486b5c-9f3b-4dbe-8476-fbcdc5c18600","290 Watts Solar Panel +200Ah Solar Battery +600W Solar Power Inverter +20AH Solar Charge Controller","Sunlight Solar5TYY","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"944f4580-4826-4975-8975-4b08d4901916","300Watts Solar Panel +200Ah Solar Battery +600W Solar Power Inverter +20AH Solar Charge Controller","Sunlight Solar67YY","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"5bd53a6d-2eeb-47ae-a9be-4b1cef961561","280W Solar Panel +200Ah Solar Battery+600W Solar Power Inverter +20Ah Solar Charge Controller","sunnypex 280w rtf","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"30b7f474-5c70-449a-a925-86e70c52d36f","300 W Solar Panel +200Ah Solar Battery+600W Solar Power Inverter +20Ah Solar Charge Controller","sunnypex 280w rtfs","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"3bb29539-ccb6-4451-8219-671e15b97dcd","300 Watts Solar Panel +200Ah Solar Battery+600W Solar Power Inverter +20Ah Solar Charge Controller","sunlight solar 280w plo","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"c502d2bc-939d-4134-9d69-6b143ce295c9","300Watts Solar Panel +200Ah Solar Battery+600W Solar Power Inverter +20Ah Solar Charge Controller","sunnypex 280w rtfscc","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"65104de9-d7ed-418c-80ae-9c2dbcaa93b3","280W Solar Panel +200Ah Solar Battery+600W Solar Power Inverter +20Ah Solar Charge Controller","Sunlight SolarF56","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"09555d34-0268-46a2-8b2b-6d952f06dd72","300 W Solar Panel +200Ah Solar Battery+600W Solar Power Inverter +20Ah Solar Charge Controller","Sunlight SolarR4DF","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"353c3671-f70a-4ead-b5f6-c67e150116f5","280 Watts Solar Panel +200Ah Solar Battery+600W Solar Power Inverter +20Ah Solar Charge Controller","Sunlight SolarRT5","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"92f0b929-d91f-43ae-ac27-3fa02d2c93d8","300Watts Solar Panel +200Ah Solar Battery+600W Solar Power Inverter +20Ah Solar Charge Controller","Sunlight SolarRFTG","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"3df76f35-c576-455b-afc3-011f20c14d97","280 W Solar Panel +200Ah Solar Battery+600W Solar Power Inverter +20Ah Solar Charge Controller","Solarmax280w rtfs","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"a8092c2f-e5d4-4ed8-8a73-f00c4544e0a6","270W Solar Panel Full Kit + 200Ah Solar Battery +600W Solar Power Inverter + 20Ah Solar Charge Controller ","sunnypex 270w tfg","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"969eb02e-becb-4cd6-acf6-c754fc323914","270 W Solar Panel Full Kit + 200Ah Solar Battery +600W Solar Power Inverter + 20Ah Solar Charge Controller","sunnypex 270w tfgs","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"a38bb50e-e871-4797-8ae0-cbbbd8752df2","300 Watt Solar Panel Full Kit + 200Ah Solar Battery +600W Solar Power Inverter + 20Ah Solar Charge Controller","sunnypex 270w tfgs3","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"6aa2d32e-944c-435f-a663-068631f894d8","270Watt Solar Panel Full Kit + 200Ah Solar Battery +600W Solar Power Inverter + 20Ah Solar Charge Controller","Sunlight Solar 270w 7890p","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"b53fea5b-4829-4486-a815-8cd9720e3627","300W Solar Panel Full Kit + 200Ah Solar Battery +600W Solar Power Inverter + 20Ah Solar Charge Controller","Sunlight Solar270FTV","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"3375adea-918c-49e5-a54e-44f6728334ac","300W Solar Panel Full Kit + 200Ah Solar Battery +600W Solar Power Inverter + 20Ah Solar Charge Controller","Sunlight SolarRT566","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"04627ccd-7e42-44fa-a602-1ea0112add0d","250 Watt Solar Panel Full Kit + 200Ah Solar Battery +600W Solar Power Inverter + 20Ah Solar Charge Controller","Sunlight SolarFFGST","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"4129a8ca-66e1-469f-b708-4028b87852d7","250Watt Solar Panel Full Kit + 200Ah Solar Battery +600W Solar Power Inverter + 20Ah Solar Charge Controller","Sunlight Solar270WFTG","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"4bf11d71-af5f-4f49-846b-d870da57410d","260W Solar Panel + 200Ah Battery +600W Solar Power Inverter +20Ah Solar Charge Controller","sunnypex 260w 6ty","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"0bee1b66-361b-44cf-93fa-6fc4b36575dd","260 W Solar Panel + 200Ah Battery +600W Solar Power Inverter +20Ah Solar Charge Controller","sunnypex 260w 6tyx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"8cf719e8-886e-4be1-ab70-ec889fc6f82e","250 Watts Solar Panel + 200Ah Battery +600W Solar Power Inverter +20Ah Solar Charge Controller","sunnypex 260w 6tyxx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"dbbe976e-6b78-4bb1-8d9c-7a3c8b42d313","260Watts Solar Panel + 200Ah Battery +600W Solar Power Inverter +20Ah Solar Charge Controller","sunnypex 260w 6tyxxx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"574b34f6-9490-43f5-897e-5a44e75702e2","300Watts Solar Panel + 200Ah Battery +600W Solar Power Inverter +20Ah Solar Charge Controller","Sunlight Solar6TY778UU","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"76ec47b0-2f20-4117-83c5-5caf1b60ebd3","300 Watts Solar Panel + 200Ah Battery +600W Solar Power Inverter +20Ah Solar Charge Controller","solarmax 260w 6tyxx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"ba1b3b24-9bd5-4ceb-995e-a154fd5a6272","260 W Solar Panel + 200Ah Battery +600W Solar Power Inverter +20Ah Solar Charge Controller","Sunlight Solar6TYH","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"d49002e7-e385-4020-be19-89470cc0bd91","300W Solar Panel + 200Ah Battery +600W Solar Power Inverter +20Ah Solar Charge Controller","Sunlight Solar548","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"b833c233-c9a3-4b30-bffb-b1757bd8c563","250W Solar Panel +200Ah Solar Battery + 600W Solar Power Inverter +20Ah Solar Charge Controller","sunnypex 250w 6tyx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"5dd33b60-3d8c-4112-8ded-2694d6e498ef","250 W Solar Panel +200Ah Solar Battery + 600W Solar Power Inverter +20Ah Solar Charge Controller","sunnypex 250w 6tyxd","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"42622c5d-c666-415f-8509-c4db4ae22685","470W Solar Panel+ 200Ah Solar Battery + 1500W Solar Power Inverter + 30Ah Solar Charge Controller ","sunnypex 470w gh","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"be9a7b3a-205e-455c-ba5b-c47076407266","470 W Solar Panel+ 200Ah Solar Battery + 1500W Solar Power Inverter + 30Ah Solar Charge Controller","sunnypex 470w ghx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"43c55cef-db08-4e9d-9c60-52fa3aaa2b82","470 Watts Solar Panel+ 200Ah Solar Battery + 1500W Solar Power Inverter + 30Ah Solar Charge Controller","sunnypex 470w ghxc","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"86575b0b-e5cc-4609-b17b-43aba9d7fcce","470Watts Solar Panel+ 200Ah Solar Battery + 1500W Solar Power Inverter + 30Ah Solar Charge Controller","sunnypex 470w ghxcx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"7397b983-93d3-421a-8196-efa46b111ba4","200AH SOLAR BATTERY","SOLARMAX 200AH 56T","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"1ea94806-b30f-41b0-a88f-5c41d355d389","50AH SOLAR BATTERY","solarmax  50ah 56t","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"12e8e00f-be7c-49b1-9dc1-d258f6d392fc","465W Solar Panel +200Ah Solar Battery   +  1500W Solar Power Inverter +30Ah Solar Charge Controller","sunnypex 465 bnz","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"ef9c6496-9486-4527-825d-f468aa1d9f43","465 W Solar Panel +200Ah Solar Battery   +  1500W Solar Power Inverter +30Ah Solar Charge Controller","sunnypex 465 bnzz","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"b36532f8-7511-4c3a-a609-48624e296634","465 Watts Solar Panel +200Ah Solar Battery   +  1500W Solar Power Inverter +30Ah Solar Charge Controller","sunnypex 465 bnzzq","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"eaeff77d-fdd7-4388-abce-29146cd860dc","500Watts Solar Panel +200Ah Solar Battery   +  1500W Solar Power Inverter +30Ah Solar Charge Controller","sunnypex 465 bnzzqa","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"67e80704-7d3d-4aff-bc91-d15bccd310a9","465W Solar Panel +200Ah Solar Battery   +  1500W Solar Power Inverter +30Ah Solar Charge Controller","solarmax  465 bnz","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"e6b67591-e4dc-465f-9076-163d0a86f26b","465Watts Solar Panel +200Ah Solar Battery   +  1500W Solar Power Inverter +30Ah Solar Charge Controller","Sunlight SolarNJU77","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"841f0775-69d6-4e1e-845d-013e2e56a198","500 Watts Solar Panel +200Ah Solar Battery   +  1500W Solar Power Inverter +30Ah Solar Charge Controller","powermate 500w bh","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"35f1315d-0d24-45e9-92e5-319e1e7f7998","500 W Solar Panel +200Ah Solar Battery   +  1500W Solar Power Inverter +30Ah Solar Charge Controller","powermate 500w mkj","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"727c2123-fafb-409b-b9d6-1abb2d738739","200AH Solar Battery Non Maintenance Battery","starmax 200ah 5rt","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"9624baa1-8297-4040-b7da-c0c9ec6b831e","480W Solar Panel +200Ah Solar Battery +1500W Solar Power Inverter +30Ah Solar Charge Controller ","sunnypex480wvbc","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"32b02583-89bf-4832-a836-568bc68e9d9d","480 W Solar Panel +200Ah Solar Battery +1500W Solar Power Inverter +30Ah Solar Charge Controller","sunnypex480wvbcx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"f4372c77-5aac-41f7-8c3b-e1e24d43d844","500 Watts Solar Panel +200Ah Solar Battery +1500W Solar Power Inverter +30Ah Solar Charge Controller","sunnypex480wvbcxa","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"ff83281a-6fb3-46ab-b01d-be40922b51ee","480Watts Solar Panel +200Ah Solar Battery +1500W Solar Power Inverter +30Ah Solar Charge Controller","sunnypex480wvbcxaz","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"31d8b60a-7a99-46f4-8871-543886474cfb","500W Solar Panel +200Ah Solar Battery +1500W Solar Power Inverter +30Ah Solar Charge Controller","solarmax 480wvbc","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"01a8dff1-8c36-498b-8385-f72236111340","500W Solar Panel +200Ah Solar Battery +1500W Solar Power Inverter +30Ah Solar Charge Controller","solarmax 480wvbcx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"b6a781cc-259f-4870-9fab-e405f10db305","480 Watts Solar Panel +200Ah Solar Battery +1500W Solar Power Inverter +30Ah Solar Charge Controller","solarmax 480wvbcxa","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"1f9f3112-3b3d-491d-92c7-d03838520672","500Watts Solar Panel +200Ah Solar Battery +1500W Solar Power Inverter +30Ah Solar Charge Controller","solarmax 480wvbcxaz","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"e1372282-0891-4b1f-ac7a-0507f5e1cdd1","3800W Blow Dry Hair Dryer","sayona 23w","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"39439079-da30-470b-be5d-672a01bdd7c7","KM4600 Generator With Free Gifts","max 4600c","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"af9f6c84-14d2-4b75-a549-943feeeea392","350W Solar Panel +200Ah Solar Battery +100W Solar Power Inverter +30Ah Solar Charge Controller","solarmax 350w 5rtx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"04bd81a9-e0f4-47d4-8df7-7b4d409bf7d8","350 W Solar Panel +200Ah Solar Battery +100W Solar Power Inverter +30Ah Solar Charge Controller","solarmax 350w 5rtxq","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"18f56bb7-29c1-4bc1-bbe6-1d583c4064b7","350 Watts Solar Panel +200Ah Solar Battery +100W Solar Power Inverter +30Ah Solar Charge Controller","solarmax 350w 5rtxqq","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"452d12e2-fdf6-4ddd-950f-ebe19123bebe","300Watts Solar Panel +200Ah Solar Battery +100W Solar Power Inverter +30Ah Solar Charge Controller","solarmax 350w 5rtxqqq","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"cb6220b7-cc06-4fba-98a6-9b197fe7c9e8","350Watts Solar Panel +200Ah Solar Battery +100W Solar Power Inverter +30Ah Solar Charge Controller","Sunnypex 350w 5rtxqqq","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"214597c8-00fe-4a44-8c8e-0e6ef6e328e9","350 Watts Solar Panel +200Ah Solar Battery +100W Solar Power Inverter +30Ah Solar Charge Controller","Sunnypex 350w 5rtxqq","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"21b3ff25-3987-4cf8-8dae-717546bd6bd8","350 W Solar Panel +200Ah Solar Battery +100W Solar Power Inverter +30Ah Solar Charge Controller","Sunnypex350w 5rtxq","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"dc69af5b-51dc-43b2-8968-da5cce626077","350W Solar Panel +200Ah Solar Battery +100W Solar Power Inverter +30Ah Solar Charge Controller","Sunnypex350w 5rtx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"6885858c-7b6a-4812-b1e3-db29d96baf83","300W Solar Panel + 200Ah Solar Battery +1000W Solar Power Inverter + 30Ah Solar Charge Controller","solarmax 350w cv","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"d08dc368-f086-4b8d-956e-e5ec13f3b83d","300 W Solar Panel + 200Ah Solar Battery +1000W Solar Power Inverter + 30Ah Solar Charge Controller","solarmax 350w cvz","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"1427b6d9-653b-424e-afc7-0a622cef81c7","300 Watts Solar Panel + 200Ah Solar Battery +1000W Solar Power Inverter + 30Ah Solar Charge Controller","solarmax 350w cvzz","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"ce6bf896-1a5e-42a8-ab05-421e469c7c8b","300Watts Solar Panel + 200Ah Solar Battery +1000W Solar Power Inverter + 30Ah Solar Charge Controller","solarmax 350w cvzzx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"0afbcd97-1de3-4e9b-bbe8-e712ea459412","330Watts Solar Panel + 200Ah Solar Battery +1000W Solar Power Inverter + 30Ah Solar Charge Controller","sunnypex 350w cvzzx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"88c8ed18-30cd-4a15-8097-90cc37248f89","300 Watts Solar Panel + 200Ah Solar Battery +1000W Solar Power Inverter + 30Ah Solar Charge Controller","sunnypex350w cvz","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"c167873a-6bda-4060-a036-a123997fc0c9","330W Solar Panel + 200Ah Solar Battery +1000W Solar Power Inverter + 30Ah Solar Charge Controller","sunnypex 350w cv","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"64f567fe-d2f7-4b6d-b52b-ae884e3b05a2","440W Solar Panel+ 200Ah Solar Battery +1500W Solar Power Inverter+ 40Ah Solar Charge Controller ","solarmax 440w 56r","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"93775a65-f10e-48a3-9ad6-71f6173b3391","400 W Solar Panel+ 200Ah Solar Battery +1500W Solar Power Inverter+ 40Ah Solar Charge Controller","solarmax 440w 56ra","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"87c1f684-a1e2-4152-92b7-012369411af3","440 Watts Solar Panel+ 200Ah Solar Battery +1500W Solar Power Inverter+ 40Ah Solar Charge Controller","Sunlight Solar56RCA","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"6dfeae09-c7ca-42ef-a058-016044cf7a13","440Watts Solar Panel+ 200Ah Solar Battery +1500W Solar Power Inverter+ 40Ah Solar Charge Controller","Sunlight Solar56400","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"00d9d2db-d771-40b3-91e3-de6a625e6af1","400Watts Solar Panel+ 200Ah Solar Battery +1500W Solar Power Inverter+ 40Ah Solar Charge Controller","Sunnypex 440w 56racx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"0bba38c3-60a6-418b-9cf5-14b7451cfd1d","440 Watts Solar Panel+ 200Ah Solar Battery +1500W Solar Power Inverter+ 40Ah Solar Charge Controller","Sunnypex 440w 56rac","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"8873a8ca-eef5-4182-8a6c-d3fd3d4dc3ad","400 W Solar Panel+ 200Ah Solar Battery +1500W Solar Power Inverter+ 40Ah Solar Charge Controller","Sunnypex 440w 56ra","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"43bd5364-17ca-416f-ad7a-69a6be9873d6","440W Solar Panel+ 200Ah Solar Battery +1500W Solar Power Inverter+ 40Ah Solar Charge Controller","Sunnypex 440w 56r","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"3ae2008c-db7f-4fce-9f74-afae82637612","150Ah Solar Battery Mid Kit +600W Solar Power Inverter + 20Ah Solar Charge Controller ","ritar 56tv","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"50ab2f80-4604-4e40-beba-42f12e9255b3"," 2 Pcs 600W Solar Panel Full Kit +2 Pcs 200Ah Solar Battery+2000W Solar Power Inverter +30Ah Solar Charge Controller ","solarmax 600w 5rtx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"f9a8b58d-3d32-4941-a29d-56c83340acd0","2 Pcs 600 W Solar Panel Full Kit +2 Pcs 200Ah Solar Battery+2000W Solar Power Inverter +30Ah Solar Charge Controller","solarmax 600w 5rtxs","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"6bea1da2-82fb-426a-b2be-9ebe1e7e1643","2 Pcs 600 Watts Solar Panel Full Kit  All Weather +2 Pcs 200Ah Solar Battery+2000W Solar Power Inverter +30Ah Solar Charge Controller","solarmax 600w 5rtxss","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"ae3f6a92-978e-42cc-9159-fdefc328899a","2 Pcs 600Watts Solar Panel Full Kit +2 Pcs 200Ah Solar Battery+2000W Solar Power Inverter +30Ah Solar Charge Controller","solarmax 600w 5rtxssc","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"9a5022e4-c0a1-435f-ae52-bb41ec6e32ab","200AH SUPER DEAL SOLAR BATTERY","ritar 200ah 54r","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"0bd348dc-5ad8-4e27-b20d-8822aec766af","150Ah Solar Battery Mid Kit","ritar 150ah fgr","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"e0a68168-4a62-45c3-b1c2-c89148aeec7b","450W  Solar  Panel Full Kit System+200Ah Solar Battery +1500W Solar Power Inverter +40Ah Solar Charge Controller +10M Cable","powermate 450w bhgn","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"56de5664-a203-471d-bf33-b515bf5a3f8c","400 W  Solar  Panel Full Kit System+200Ah Solar Battery +1500W Solar Power Inverter +40Ah Solar Charge Controller +10M Cable","solarmax 440w 56tc","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"78c008af-f5ee-4649-8658-a0d06f08e0f3","400 Watts  Solar  Panel Full Kit System+200Ah Solar Battery +1500W Solar Power Inverter +40Ah Solar Charge Controller +10M Cable","solarmax 440w 56tcx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"78b2c251-0a71-4dc4-ad0f-107fe9f47147","400Watts  Solar  Panel Full Kit System+200Ah Solar Battery +1500W Solar Power Inverter +40Ah Solar Charge Controller +10M Cable","solarmax 440w 56tcxs","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"a484d7b2-09b5-4cd4-81ec-893b0f0cf229","440Watts  Solar  Panel Full Kit System+200Ah Solar Battery +1500W Solar Power Inverter +40Ah Solar Charge Controller +10M Cable","Sunnypex 440w 56tcxs","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"479e69f8-7bd2-4b17-9037-2ed6edb405fd","440 Watts  Solar  Panel Full Kit System+200Ah Solar Battery +1500W Solar Power Inverter +40Ah Solar Charge Controller +10M Cable","Sunnypex440w 56tcx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"ad94dcb8-c807-437c-911a-f895a5e2692c","440 W  Solar  Panel Full Kit System+200Ah Solar Battery +1500W Solar Power Inverter +40Ah Solar Charge Controller +10M Cable","Sunnypex440w 56tc","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"d90f9cd8-cf4f-49e7-8751-bcac07305158","440W  Solar  Panel Full Kit System+200Ah Solar Battery +1500W Solar Power Inverter +40Ah Solar Charge Controller +10M Cable","Sunnypex 440w 56t","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"dc4038b3-b017-4227-9af5-fe858d6771a4","2 Pcs 600Watts Solar Panel Full Kit +2 Pcs 200Ah Solar Battery+2000W Solar Power Inverter +30Ah Solar Charge Controller","Sunnypex 600w 5rtxssc","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"c974049f-6680-48ca-a720-79b61d441985","2 Pcs 600 Watts Solar Panel Full Kit +2 Pcs 200Ah Solar Battery+2000W Solar Power Inverter +30Ah Solar Charge Controller","Sunnypex 600w 5rtxss","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"ae97b8ac-d8c7-4791-a33e-fb54aa996b26","2 Pcs 600 W Solar Panel Full Kit +2 Pcs 200Ah Solar Battery + 2000W Solar Power Inverter + 30Ah Solar Charge Controller","Sunnypex 600w 5rtxs","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"78f902ae-1006-4f86-9c65-5e2bb6d95a20","2 Pcs 600W Solar Panel Full Kit +2 Pcs 200Ah Solar Battery+2000W Solar Power Inverter +30Ah Solar Charge Controller","Sunnypex 600w 5rtx","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"429e3702-9e14-4984-a224-004aecdc2716","500W Solar Panel Full Kit + 2 Pcs 200Ah Solar Battery +1000W Solar Power Inverter +30Ah Solar Charge Controller","solarmax 500w 45rt","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
